Section,Title,Date,Time,Authors,URL,Content
on-the-menu,Fad Diets: Lo-Carb High Fat Pros & Cons,18-Jan-18,12:10 AM,['Marisa Ratchford'],https://dailynexus.com/2018-01-18/fad-diets-lo-carb-high-fat-pros-cons/,"The new year brings in new resolutions, and those often lead to changes in diet and health. Often, a trendy diet or a superfood that will solve all of your problems seems to be the answer, and that may be so. I, too, have fallen into the trap of those crazy fad diets in the past, and more often than not I end up failing miserably at them. I obviously enjoy food and dining out, and I have a strong bond with food; otherwise, I wouldn't be here every week talking to you about my latest craving or restaurant find. If you're anything like me and calorie counting is a joke and meal prepping the same meal for every day of the week makes your insides hurt, then perhaps you should look into a diet with fewer restrictions that still has great results. I give you the lo-carb, high fat (LCHF) diet, otherwise known as the keto diet. Marisa Ratchford / Daily Nexus What is considered LCHF? This diet is simple in its restrictions: avoid fruits, grains, pasta, starch and vegetables that grow underground like potato. Foods that should be consumed are poultry, meat, eggs , fish, cheese and natural fats like butter and lots of vegetables. There is no need to calorie count or restrict portions; eat when you're hungry and stop when you're full. It's as simple as that. Another plus is that there is no reason to buy artificial or specialty foods to maintain this diet, as it's natural and easy to prepare. How does it work? Many of you may be skeptical because your mother has probably warned you of the dangers of butter, cheese and bacon your whole life, and every time you ingest a cheese stick you helplessly panic and wait for cellulite to appear on your thighs. So how could bacon possibly help you lose weight? Well, when your body is consuming carbohydrates, it will use these easy molecules for energy, but when a lack of carbohydrates is present, the body will turn to its stored fats and break those down for energy, thus burning fat and shedding pounds. Is it safe? A state of ketosis can be beneficial to your weight loss, but it is important to know that any sort of restricting diet comes with its health risks. It is not recommended for those who suffer from diabetes or high cholesterol, or if you are pregnant or breastfeeding. And if nutrients and vitamins are not either supplemented or monitored in your diet, improper nutrition can lead to many health risks including dizziness, nausea, dehydration, constipation and, in serious cases, kidney stones and gout. It is definitely not something to do without proper advisement and correct nutritional levels. Will the weight stay off? Like any fad diet, LCHF works as intended during use but when reverting back from ketosis, weight gain is likely to happen. Your body has been burning all of its stored fat resources, so once it has a new source of fuel for energy (carbohydrates), it begins to want to store fat once again. Water weight gain can also occur. The important thing to remember is that diets do not keep the weight off. They help lose weight quickly and rapidly, but in order to create permanent results, you need to make lifestyle changes like permanent amends to your diet and exercise regimens. Verdict? Ketosis definitely doesn't work for everyone, and many health advisors would say that the risks outweigh the benefits, but for rapid results with minimal restrictions, this diet does work. I've personally tried it and lost five pounds in a week, but my Irish roots' love for potatoes always sneaks back up and causes a lapse in ketosis, making it impossible to keep results consistent. The important thing I've taken away from my experiences with LCHF is not to be carb-restricted but rather carb-conscious. I'm eating better, I'm cooking more of my meals and I'm still feeling satisfied. Whether you want to go extreme or just try and make tweaks to your habits, it's always important to find a balance that works for you and makes you happy.
"
on-the-menu,Make Ahead Breakfast,18-Jan-18,12:15 AM,['Tiffany Velazquez'],https://dailynexus.com/2018-01-18/make-ahead-breakfast/,"Making time for breakfast proves to be a daily battle, one I seem to constantly overlook until I'm running out the door on another empty stomach. For some reason, I always overestimate the amount of time and energy I'll have in the morning. Past-me seems to have a great deal more faith in future-me than I deserve. So, if you're looking not to hate yourself in the morning and instead save yourself some time, here are a few recipes you can easily prepare the night before and warm up before you head out to class. Kevin Chan / Daily Nexus Apple Cinnamon Overnight Oats Ω cup rolled oats
Ω cup almond milk
1 tsp maple syrup
1 tsp ground cinnamon
1 small chopped apple Mix all the ingredients and store in sealed mason jars in the refrigerator overnight. Grab in the morning and enjoy on the go. Breakfast Egg Muffins 9 eggs
1 cup chopped spinach
1 cup cheddar cheese
1 cup chopped cooked ham
1/2 cup chopped green pepper Preheat oven to 375 degrees and spray a muffin pan with cooking spray. Whisk the eggs together in a bowl, adding salt and pepper to taste. Divide the egg evenly among the muffin tins. Add and stir in the spinach, cheese, ham and green pepper. Bake for 15-20 minutes or until the egg is set, storing in the refrigerator for later or enjoying once they have cooled. Freezer Croissant Sandwiches 6 mini croissants
Thinly sliced ham
Slices of cheddar cheese (or cheese of your personal preference)
3 large eggs Crack and whisk the eggs in a bowl, adding salt and pepper to taste. Pour eggs into a lightly oiled pan and cook over medium high heat. Gently stir and fold until firm. Cut the mini croissants in half and fill with the egg, ham and cheese to make sandwiches. Wrap the sandwiches in plastic wrap and store in the freezer. In the morning, unwrap and warm the sandwiches in the microwave for 1-2 minutes or until heated completely. Yogurt Bites 2 cups Greek yogurt
2 cups granola
1 cup mixed berries Line the bottom of each muffin tin with granola. Add in the Greek yogurt over the top of the granola, sprinkling a few berries over the top of each muffin tin. Place in the freezer for a couple of hours until the yogurt is firm, and enjoy. Pancake Muffins Pancake mix
1 cup water
1 cup chocolate chips Prepare the pancake mix according to the instructions, incorporating the chocolate chips at the end. Scoop the pancake batter into a muffin pan until each tin is approximately two-thirds of the way full. Bake for about 10-15 minutes or until golden. Let cool and drizzle with maple syrup. (Feel free to chop up some breakfast sausages and incorporate them into the batter for a more filling treat).
"
on-the-menu,Cast-Iron Skillet Care 101,25-Jan-18,12:41 AM,['Marisa Ratchford'],https://dailynexus.com/2018-01-25/cast-iron-skillet-care-101/,"This past Christmas, I received a set of three cast-iron skillets and have since become obsessed. If properly cared for, a cast-iron skillet will last you generations and become the only thing you need in your kitchen. If I had to choose one tool to take with me on my deserted island, it would probably be my skillet. A natural non-stick that produces even heat and dynamic flavor, your skillet is likely to become your best friend in the kitchen. However, cast-iron î as tough as it is î needs to be treated right if one day your grandchild is going to be able to use it. Here are some tips on how to keep it in tip-top shape. Courtesy of flickr.com Seasoning your skillet? Most modern cast-iron skillets come pre-seasoned, yet this still usually isn't enough. I noticed that the skillets weren't quite seasoned well enough, and therefore the food still stuck. So, to re-season the pre-season, I recommend doing another layer. Take your skillet and coat it in a thin layer of vegetable shortening or oil all over. Wipe away the excess oil, and then bake at 400 degrees for an hour. Keep it dry and clean! Your skillet should be cleaned very quickly after use. It should be cooled to just warm, and then you can use hot water, a scour brush and coarse salt to clean it. DON'T EVER USE SOAP. The soap will strip the precious layer of seasoning you've built and won't allow the pan to keep its non-stick nature. Don't be afraid! Cast-irons seem intimidating at first because of all the rules, but the more you use it, the more you'll be comfortable with it. The more often it gets used, the better it will work because the non-stick layer will become uniform and the aromatic flavors trapped in the seasoning and the iron will become more fragrant and appetizing. Where should you keep it? Your skillet should be kept in a cool, dry place. Many people will attach a hook to the inside of a cupboard and hang their skillets for ease of access and proper storage. The most important commandments to remember for your cast-iron are season, clean, dry. It can be very easy if you remember these words. A cast-iron is so versatile; whether you're just starting to develop your kitchen arsenal or you're trying to expand your utensils, the cast-iron will be a great addition.
"
on-the-menu,Cuernavaca Cuisine,25-Jan-18,12:47 AM,['Tiffany Velazquez'],https://dailynexus.com/2018-01-25/cuernavaca-cuisine/,"Settled on W Carrillo Street and De La Vina Street, across the street from Starbucks and Rusty's Pizza Parlor, is one of Taqueria Cuernavaca's three locations along the Southern California Coast. Offering great and authentic Mexican food at a reasonably low price, Taqueria Cuernavaca sets itself apart from some of the more run-of-the-mill options we typically come across in Goleta. Tiffany Velazquez / Daily Nexus My friend had initially insisted upon trying the place out after a day spent shopping on State Street, having come across it on more than one occasion but never managing to actually try the place out. So with me in tow, we made our way inside. The menu boasted the usual classics, along with platters such as enchiladas and pozole. Rather than going for the usual tacos or burrito, I opted for gorditas de tinga. At times resembling a stuffed tortilla pocket, the restaurant's resembled more of a sandwich. The gordita entailed a thick tortilla that had been cooked on a comal, cut and then filled with meat and assorted toppings. With chipotle-marinated shredded chicken, lettuce, sour cream and cotija cheese all nestled between two homemade tortillas, my mouth was watering before the plate of gorditas had even been set before me. The spiciness of the chicken was nicely offset by the other ingredients' milder flavors, allowing for a kick of heat without wishing I had ordered a second drink. Juicy and overall nicely flavored, it was one of the best dishes I've had since coming to Santa Barbara. As someone who is forever homesick for L.A. taco trucks, that's a big statement to make. Tiffany Velazquez / Daily Nexus My friend took a different approach with the torta de asada, declaring it her go-to menu item at Mexican restaurants. Tortas typically entail a long, firm sandwich roll that is grilled or toasted and served with meat and a variety of garnishes inside. The torta consisted of refried beans, avocado, tomatoes, cheese and steak sandwiched inside two slices of telera bread. In the case of my friend, the torta also included a healthy helping of salsa verde, lemon and jalape√±o. Judging by the smile on her face and the rather empty plate left behind, I would say the torta met her standards. I've gone back twice since initially eating there, and I've yet to be able to pick something else off the menu; my stomach just can't justify leaving a good thing behind. So for now, I'm in a happy committed relationship with Taqueria Cuernavaca and their extremely delicious gorditas. It's a good thing that both the 24X and my friend's car drop me off right by the restaurant so I can continue feeding my addiction. At least it's not fast food.
"
on-the-menu,America's Favorite Food Flops,31-Jan-18,12:13 AM,['Winnie Lam'],https://dailynexus.com/2018-01-31/americas-favorite-food-flops/,"We've all experienced shortcomings, and the Museum of Failure perfectly succeeds in showcasing a vast array of failures that we can all probably relate to. It was inspired by the infamous Museum of Failure in Helsingborg, Sweden that presents a collection of failed innovations and ideas. The American adaptation is located in the Downtown Arts District in L.A. in the A+D Museum and just recently opened in the beginning of December. This museum displays some of the world's most hilarious and interesting failures in technology, As Seen on TVù inventions and, most importantly, food. Winnie Lam / Daily Nexus The museum features a whole exhibit dedicated to failed food products. Some of these products include Colgate's pre-packaged boxed dinner of beef lasagna from the '80s. That's right. Beef lasagna from America's leading toothpaste brand. It's no wonder that this food product earned its place in the Museum of Failure. Winnie Lam / Daily Nexus In the breakfast department, the museum displayed a box of Kellogg's OJ's Cereal, also from the '80s. One of the most cringe-worthy combinations is probably cereal and orange juice, so imagine combining those two things and eating them with milk. Nobody's really sure why anyone thought this was a good idea, but it's a good thing it was taken off the shelves one year after it was released. Winnie Lam / Daily Nexus One of the other food products that made it onto the museum's displays was the 2006 coffee-flavored Coke, Coca-Cola Blak, which was literally just Diet Coke mixed with coffee. There was also a can of fat-free Pringles, which were introduced in the late '90s, that was made with Olestra, a fat substitute that gave America diarrhea. But out of all these different failed food inventions, the one that stood out the most was the wall of flavored Oreos that were arranged in a way that spelled out a big, fat Fù. Some people love Oreo's new flavors, but aside from the Double Stuf and mint, the rest of them are pretty wack. The museum kind of makes you think if Swedish Fish and blueberry pie really need be made into Oreo flavors. Winnie Lam / Daily Nexus So if you're in the L.A. area, be sure to stop by the Museum of Failure and check out these failed food inventions, as well as everything else it has to offer. The museum will stay open for an extended amount of time until Feb. 18 due to popular demand, so grab your tickets now!
Print I've been there before and I'm sure you've seen the Trump's board game. That was apparently a disaster, but I guess it's all the same with his presidency. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
on-the-menu,Going Deep: Scoring the Best Place To Watch the Super Bowl,1-Feb-18,12:40 AM,['Marisa Ratchford'],https://dailynexus.com/2018-02-01/going-deep-scoring-the-best-place-to-watch-the-super-bowl/,"Like many of my fellow college students living in Isla Vista, utility payments become a sense of necessity. Sure, I pay for high-speed Wi-Fi, electricity and of course Spotify Premium, but cable is not something I'm willing to cough up the big bucks for. Going home to Mom and Dad's usually results in me binge-watching garbage TV that I can't stream, live action news or, if you're like my family, sports. So with the Super Bowl coming up this Sunday, Feb. 2, and me having no time or money to head home for the big game, I have to figure out the places I can go to get a decent meal and a flat-screen TV.
So if you happen to be in the same boat as me, aimlessly looking for the perfect parlor or swanky sports bar to park your caboose in, then this article is something you're going to want to read. Pei Chiao Lin / Daily Nexus Comfort is close to home, so if you're planning on staying in Isla Vista for the big game, then you have a few options.
The first place that you'll likely want to check out is Woodstock's Pizza. They have several high-def TVs strategically located around the restaurant, and for those just trying to enjoy the crowds, they have outdoor patio seating. On Sunday they will be providing their All-You-Can-Eat slices for $8.95 a person and a mega party deal that includes three extra-large combo pizzas and two 18-count wing party packs for $100 even. Be sure to get there early, though, because even on a regular football night it can get pretty packed. Sam's To Go will also be hosting the game, and the owner suggested that nothing is set in stone, but they may be offering select beers for 99 cents. Either way, the restaurant has great, filling sandwiches and plenty of outdoor communal seating. Dublin's and Pizza My Heart will also be broadcasting the games and offering their standard happy hour drink pricing. Dublin's is offering $5 well drinks and $9 pitchers of Rolling Rock and Bud Light, while PMH will have their $3.50 jars of Long Hammer. Venture out a bit further into the wild world of Goleta and you'll find yourself some proper sports bars and breweries that are the perfect post-up spots. M. Special is broadcasting the game and offering $1 off pints during the game. High Sierra Bar and Grill will be hosting its standard NFL happy hour menu with premium quality appetizers and down-n-dirty grub ranging from $3 to $8 an order. Domestic beer is $5 for a 22 oz. or $13 for a pitcher. Import is $6 for 22 oz. or $18 for a pitcher. Well drinks, margaritas, house wines and shots are all $5. Specialty cocktails, premium shots and select shooters are priced at $6.
However, if you're looking for fun for a group of sports-fanatics to Super Bowl snackers alike, then Zodo's is where it is happening. Their crazy Super Bowl party kicks off at 2 p.m. and offers $3 everything. Bowling games, shoe rentals and 50 arcade tokens are all $3 each per person. Food deals include hot dogs, pizza and tater tots all for $3 each. Libations can either be consumed as Bud Light pints or Modelo bottles for, you guessed it, $3! You're likely to find many sports bars along State Street and sporadically around the Funk Zone hosting the game. Most of these places are first come first serve and offer their standard menus, but if you're looking for more of a VIP experience, then for $50 you can gain access to the Baja Sharkeez Super Bowl party and open bar. Tickets must be purchased online but include cover charge and bar.
"
on-the-menu,Rooting for the Brew,1-Feb-18,12:47 AM,['Marisa Ratchford'],https://dailynexus.com/2018-02-01/rooting-for-the-brew/,"For most of-age viewers of the Super Bowl, whether you're an avid fan or watching solely for the commercials, a cold beer is just as important as the quarterback to your enjoyment of the game. The beer you drink should reflect the experience you wish to have and the outcome you hope to witness. Depending on who you are rooting for, here are two different cheap beers that will hopefully fit your experience as tightly as a lineman's pants. Kevin Son / Daily Nexus If you're rooting for the Philadelphia Eagles, drink¶.. Trader Joe's Simpler Times Lager: 
The Philadelphia Eagles have long been a team revered as the underdog. They've had exceptional seasons and broken records that wouldn't have been assumed to be doable by the franchise, yet they've also had some slumps in success and have had few Super Bowl championships î counting three in total î despite their long history. This humble yet classic team deserves a beer of equal merit. Invoking the blue-collar days of a pastime, Trader Joe's Simpler Time's Lager will not knock your socks off with its hypnotic-hops of Grade A organic fair-trade hipster bullshit often done today, but it is a simple, straight-to-the-point dad's beer. It goes down smooth and refreshes you like water. This is a beer you'd want to chug ice cold after a hard day's work, and even better, it's just $3.99 for a six-pack. If you're rooting for the New England Patriots, drink¶ Trader Joe's Boatswain American Double IPA:
If you're either a long-time fan trying to prove your validity or a bandwagoner just banking off the probability of a win from last year's results, you probably already know that the Pat's are the football franchise of the modern age. They've got the all-star QB and the All-American appeal with just the right amount of scandal and success to make them known by even the most naive of sports fans. A team like this requires a bit more restraint when drinking, meaning you want something for sipping rather than chugging. A Double IPA is just what you need. It's just the right amount of pretentiousness for a team that's attended eight Super Bowls and won five of them, all of which were with the same head coach and quarterback, and has surpassed countless other records. Need I say more? It's also a tad more expensive, as a super-franchise should be, with the six-pack boasting a $4.99 price tag.
"
on-the-menu,Super Bowl LII Gametime Grub,1-Feb-18,12:50 AM,['Tiffany Velazquez'],https://dailynexus.com/2018-02-01/super-bowl-lii-gametime-grub/,"Sunday afternoon will bring an excessive amount of stress, shouting, expletives and more importantly, food. Hardcore and bandwagon fans alike can agree that any football game, especially the Super Bowl, just isn't the same without an unhealthy amount of food. Now, while you can take the easy route and order half a dozen boxes of pizza, you can also be a winner in your own right by impressing your friends with some Vince Lombardi Trophy-worthy snacks. Kevin Chan / Daily Nexus Buffalo Chicken Meatballs
1 lb. ground chicken
1 cup breadcrumbs
1 large egg
º cup green onion
º cup parmesan cheese
Ω to 1 cup of buffalo sauce Combine all the ingredients together in a large bowl, adding salt, pepper and garlic powder to taste. Knead the ingredients into the ground chicken until fully combined before rolling the mixture into balls. Cook on an oiled pan until golden brown or bake in the oven at 400∞F for 20-25 minutes. Once cooked, coat the meatballs in warmed buffalo sauce (or your desired hot sauce), and serve with toothpicks for easy snacking. Loaded Tater Tot Skewers
4 cups frozen tater tots
Ω cup cheddar cheese
Ω cup Monterey Jack cheese
Ω cup chopped cooked bacon
º cup diced chives
º cup tomato
2 cups sour cream (for dipping)
2 packets of Laura Scudder's green onion dip mix Cook frozen tater tots according to instructions. Allow them to cool before adding about six to each skewer. Arrange on a baking sheet before sprinkling with shredded cheddar and Monterey Jack cheese. Add some chopped up bacon pieces, and feel free to also add in some diced tomato and chives. Bake for 8-10 minutes at 450∞F until the cheese has fully melted. Mix sour cream and dip mix and serve as a sauce for dip.
"
on-the-menu,On The Menu: Easy and Delicious Super Bowl Snacks,3-Feb-18,12:12 PM,"['Adam Cox', 'Harvest Keeney']",https://dailynexus.com/2018-02-03/on-the-menu-easy-and-delicious-super-bowl-snacks/," Looking for super fire, last minute Super Bowl snacks? Don't worry, the On The Menu team has you covered. Follow these easy, yet delicious recipes and your Super Bowl Sunday is bound to be a hit (unless if you're a Philadelphia Eagles fan¶)
Print You wanna know easiest Superbowl food? Go buy fresh wings, cut em up, salt and pepper, and deep fry for 8-10 minutes. Heat up butter and hot sauce in separate pan and pour over finished wings. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
on-the-menu,The Tacro,7-Feb-18,12:54 AM,['Taylor Glastetter'],https://dailynexus.com/2018-02-07/the-tacro/,"Alyssa Long / Daily Nexus Have you ever found yourself having to make the tough decision between enjoying a crunchy taco and a flaky croissant, and ended up upset despite your choice either way? Well look no further, as 2018's most recent wild food trend is a beautiful combination of both delicacies: the Tacro. After being inspired by National Croissant Day in late January, a bakery in San Francisco called Vive La Tarte decided to morph some of their perfectly baked croissants into a òtaco shell' and fill them with a selection of classic toppings. Will this pastry-hybrid be the new cronut? Who knows? But I know that I'll be planning a trip to San Fran to snack on this trend as soon as possible! Courtesy of @vivlatarte
Print Courtesy of @vivlatarte Comments are closed. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
